API_WellNo,Cnty,Well_Type,Well_Status,Producing_name,Producing_formation,Proposed_depth,Surface_Longitude,Surface_Latitude,Bottom_hole_longitude,Bottom_hole_latitude,True_vertical_depth,Measured_depth,GasProd,OilProd,WaterProd,Year
25988564930331,CountyC,Gas,Inactive,Field2,Formation1,2327,-90.99039104309531,39.18397542081558,-94.07585431137957,37.20036536546074,1366,4253,997.8865043558336,716.2917508702835,448,2015
54403671488828,CountyB,Gas,Inactive,Field1,Formation2,2810,-90.03842326501221,36.49788046764299,-99.53549587280003,36.41147632885297,1058,5991,935.3171264295933,423.14386389849597,320,2015
19323465182527,CountyC,Oil,Inactive,Field2,Formation2,1638,-91.74584335876052,31.034341148604835,-93.92455148098561,36.939484444671,693,4801,888.4426353164004,508.37959097667454,144,2010
39819176699472,CountyB,Oil,Active,Field1,Formation1,1435,-91.55128652244771,34.02027216888241,-98.29475876312708,35.42724443347596,2946,1255,781.4615134958972,453.55254290179084,277,2005
69300432689608,CountyC,Oil,Inactive,Field2,Formation1,3260,-97.5099126389091,37.289392001051574,-99.3494840701472,32.51799058906953,2827,2931,1095.8574012348865,671.9041362520122,611,2015
65017776298503,CountyC,Gas,Inactive,Field1,Formation1,2429,-94.23297601142244,37.798208840100685,-90.51114462746666,33.456959935039194,1533,2111,1496.0851805476855,74.37403379039318,13,2005
49120988107468,CountyB,Gas,Active,Field1,Formation2,3865,-99.32744086032632,31.182186222910886,-90.34367966925441,31.815977168014257,1899,1872,1041.9661698517382,497.50844865111367,261,2020
37737670418353,CountyC,Gas,Inactive,Field3,Formation2,1961,-99.0508206317833,30.000307188453824,-91.9160265188354,39.08450561333628,2699,5587,1298.8354644733386,484.12718637534533,413,2010
21837358348997,CountyB,Oil,Inactive,Field2,Formation2,2157,-90.0110738796671,37.12137045880605,-96.9538623082663,35.833917947661206,2531,2561,582.9334224539612,431.95454186124755,493,2005
43110137011678,CountyB,Oil,Inactive,Field2,Formation1,4007,-96.73360750574089,33.565961759862056,-99.02327885993616,34.0085141676364,1301,5728,1047.3284317881307,758.9339818453449,46,2020
88686663569354,CountyC,Gas,Inactive,Field2,Formation1,1916,-92.51816087951154,32.544813316182605,-93.15766973487843,34.62005803644133,1052,5457,670.7895043086801,366.9005811716343,736,2000
93647956431407,CountyA,Oil,Active,Field1,Formation2,4040,-91.93334946973184,30.128974697895256,-95.59847506260398,39.472833396118155,1947,1893,556.9225217404296,615.7694265853492,915,2015
84528457301121,CountyC,Oil,Active,Field3,Formation1,3962,-91.4197672899277,35.402994067615,-98.77961765155221,31.533514031160802,2046,3684,778.1885777622891,553.4379183059125,655,2010
23759080077667,CountyA,Oil,Inactive,Field2,Formation2,4290,-90.02371702597844,38.51150735425982,-95.0482308988873,35.86229832016797,1229,2246,1357.5698003240718,689.2278878803274,195,2000
32221884834681,CountyA,Oil,Active,Field3,Formation2,3468,-97.58503514743133,39.57631646272588,-99.65611478884782,35.05888678884466,1512,1746,1285.0047486008937,399.9216372833742,289,2000
41708885208523,CountyC,Gas,Active,Field3,Formation1,3366,-99.596491731403,35.65744950613289,-90.90679597921218,36.114542354346476,670,5053,1072.90141661632,390.05466513143614,768,2000
45368068822601,CountyA,Oil,Active,Field1,Formation2,4228,-95.88808482005415,35.14461327739894,-97.41220018399983,30.181101838208406,1349,5085,540.1898320330208,664.4104861216098,972,2005
75273829346581,CountyB,Gas,Active,Field2,Formation1,3235,-98.69919330171054,30.85056385489241,-93.37477715646018,38.72123908944151,1293,2006,941.1158045836189,563.7981962495165,431,2015
23748447691101,CountyB,Oil,Inactive,Field3,Formation1,2499,-99.77574110837945,35.488728015426,-96.8828892391059,39.32118282483612,2088,3740,1090.5100026705206,268.2593979984862,519,2010
52830659093063,CountyA,Gas,Active,Field2,Formation2,3209,-96.39573172858513,33.79979078965395,-94.7993197882219,35.65133183589209,624,5310,1052.6608688735794,419.10424783050945,789,2015
64631352405297,CountyB,Gas,Inactive,Field2,Formation2,1128,-92.16261748924764,36.07135280883577,-94.5328972065672,36.966508238768924,674,5322,446.8619249557763,557.9573980772092,323,2015
73805755657545,CountyC,Oil,Inactive,Field2,Formation1,1303,-94.33819308774929,33.88726347876547,-98.15145544474473,39.22499381177296,2300,1890,732.9046455940385,625.6646332319883,801,2015
94049891289234,CountyB,Gas,Active,Field3,Formation2,4160,-96.87222010789645,32.402991234503666,-90.30415372235441,37.072386343133985,605,3491,980.776670755385,398.11540202105675,955,2020
77597074850954,CountyA,Gas,Inactive,Field1,Formation1,4966,-93.4565799450728,30.949652752283765,-92.24867176638885,31.525390429142615,2470,3876,1160.8872728551569,62.861601527458845,428,2020
39086759084330,CountyC,Oil,Active,Field1,Formation2,1916,-97.6798181969119,33.149184445888956,-90.60501058435811,35.76288360166813,2160,2631,341.1616536700161,578.483477860555,292,2020
94746514868115,CountyB,Gas,Inactive,Field3,Formation1,2185,-99.85618553927915,30.966448342877523,-91.05172649572351,36.06715046382856,537,4703,951.3628073560425,316.9518965084036,376,2020
13386974065489,CountyC,Oil,Inactive,Field2,Formation1,1921,-92.35646613563573,31.768969508239838,-94.02100021188915,34.24130671302386,894,3026,1042.9146309636858,197.39918028163828,534,2015
79512839657649,CountyA,Gas,Active,Field2,Formation2,2059,-93.76256915135991,39.87336158579546,-90.78125764976883,37.36444235624723,1420,5107,1254.883596554864,75.15111125237888,83,2015
22411361305953,CountyB,Oil,Inactive,Field1,Formation2,2250,-92.3769737549904,34.44103556906619,-99.11507497948081,39.34367014769015,1990,4322,1207.857275271231,622.0971290296611,766,2010
94423298769773,CountyC,Oil,Active,Field3,Formation1,3198,-99.61061983312334,35.318717665050166,-98.04017137580855,39.255685129067764,1221,1741,1174.7713956426414,519.2926175607449,372,2010
51958866377462,CountyC,Oil,Inactive,Field3,Formation1,1592,-91.62880372169347,38.73618528737215,-99.54772711089461,34.50839371404132,2530,4008,760.0178479894198,466.1515428931623,23,2010
91073526046021,CountyB,Oil,Inactive,Field1,Formation1,3094,-93.80473799963697,39.95568900490688,-96.74669669236735,31.132380458407553,2862,2976,427.59935886300775,708.3536544444142,986,2010
79603617565379,CountyC,Oil,Active,Field3,Formation1,4787,-94.3660464928736,35.827144493446816,-96.11322710310517,39.848411989623344,1808,4662,882.0841728815797,595.5987024534609,908,2010
53359353136486,CountyC,Gas,Active,Field3,Formation2,1939,-93.75385951885468,38.12473821044172,-97.28650968226104,38.38898086445934,2529,4800,1300.489547562568,742.4450064082874,324,2020
28213624105234,CountyA,Gas,Active,Field1,Formation2,3707,-91.35566753131636,33.26941024336675,-91.7126249084807,31.24662681203267,2203,4571,1418.0363582573295,291.08967917495056,847,2015
56164895962290,CountyA,Oil,Inactive,Field1,Formation2,3278,-94.13063493441093,33.05743957447291,-96.4324667330641,39.20841882617373,2133,3911,1213.1647306893356,494.8174064069055,315,2010
70741610068444,CountyA,Gas,Active,Field3,Formation1,2562,-94.19049620111821,34.027037209945604,-97.19065490312619,38.698963620621285,1952,4084,1128.8022468405202,257.4929937577979,549,2005
58823595418698,CountyA,Gas,Active,Field3,Formation2,2001,-90.09320842934234,36.72507262673649,-94.57303916841751,35.18838057126072,864,1773,1113.8918945157895,465.59265022167995,943,2010
32537283798726,CountyA,Gas,Active,Field1,Formation1,4772,-92.43269832931432,36.82191689255099,-98.59075775025238,35.912754357449295,2728,3144,833.1643759717658,462.7076219349984,220,2010
35382710529368,CountyA,Oil,Active,Field1,Formation1,3212,-95.57706194548865,33.15239434649451,-91.9780301924596,33.9900270387013,1233,1992,960.981911933914,593.9920455894606,921,2015
65056389331102,CountyB,Oil,Inactive,Field2,Formation2,3771,-92.92602999967072,31.332099241366286,-99.25449356320229,30.547616388220312,743,2838,1500.7208577478993,506.83458217128475,213,2020
83290183647203,CountyA,Gas,Inactive,Field3,Formation2,3867,-96.10769528308211,36.32396256465508,-90.13113063399483,33.351972416459006,812,4813,717.232598262437,593.5110707419874,471,2000
89262397969454,CountyC,Oil,Inactive,Field3,Formation1,2610,-97.711245375165,31.283258621887644,-92.27755230703343,38.02853448598012,575,5907,1484.4336372129555,605.5160199708341,844,2015
38640194638552,CountyB,Oil,Inactive,Field1,Formation1,2627,-94.0314812311224,35.7849250822933,-98.01284318465828,30.046320230046028,2809,4321,903.3915536523825,823.2393016074714,490,2020
44365349308097,CountyC,Gas,Inactive,Field1,Formation2,2597,-90.71817901886048,36.934221280563094,-99.94477882876397,33.33499171691144,730,4842,1397.6296327285236,452.70550170708134,84,2005
19410927427144,CountyA,Oil,Inactive,Field2,Formation1,4137,-90.70860479984538,37.00611496394452,-91.84538571545166,33.98168693590944,1911,4253,577.9554971507386,358.8465949000431,384,2000
48050249041484,CountyA,Oil,Active,Field2,Formation2,4991,-96.5809472189451,37.53472110659597,-92.93142656152384,35.37395602937923,1848,2875,1175.7712603493947,536.9125422974613,3,2020
28865550576751,CountyC,Oil,Inactive,Field1,Formation2,2103,-94.72322533778305,38.72859421565664,-92.70992831959012,39.19855616412761,1341,4237,778.9689592157134,379.6579959290685,706,2020
93972991372213,CountyC,Oil,Active,Field3,Formation1,3187,-97.88364101430139,34.99958991964788,-92.28729653314055,33.463459943659615,1979,1003,575.4198424227437,722.2941152654804,113,2015
74491958360441,CountyC,Oil,Active,Field2,Formation1,3447,-90.04368890501117,37.30249189529571,-99.2595534826591,33.469532018962276,1015,1164,1065.5602127232837,457.5172941582151,214,2020
23859987413412,CountyB,Gas,Active,Field1,Formation1,2955,-90.18882092132064,36.191727353658365,-96.41534271455727,37.375012481097485,2989,5439,1302.8415365787905,415.1635448189014,335,2010
18693336457545,CountyA,Oil,Active,Field1,Formation1,1129,-93.50491070292553,31.866399397976824,-98.8413094047487,34.52217940889807,2072,2897,746.5175684219511,429.3026418273323,876,2020
20679589340291,CountyC,Oil,Inactive,Field1,Formation1,4032,-91.95585940322526,30.256896448694082,-91.36896574124407,32.24604822939982,2809,4240,550.2952118624796,607.7626135207462,652,2000
53305530134909,CountyA,Gas,Inactive,Field3,Formation2,3813,-92.848998387163,32.84541385676934,-93.76701873172442,34.524395161326936,1318,3567,972.4465706995135,476.3379525152772,166,2020
89753268698030,CountyC,Gas,Inactive,Field1,Formation2,3493,-94.06841780960532,34.43033706337619,-96.6910197514735,31.408570203798,1107,4507,973.7694013668457,403.7499769804426,286,2005
25552533041547,CountyA,Oil,Active,Field1,Formation2,4903,-99.46652003011103,36.17105944428656,-99.36441649713976,31.763869865062233,1022,3559,1164.4958882663495,749.8027876435297,919,2010
78362315774864,CountyB,Gas,Inactive,Field3,Formation2,1028,-95.45235657447338,38.49959330503205,-96.89017678284338,34.9836777273948,2301,2338,1284.8783714093465,371.5745239007375,494,2000
20786736725666,CountyA,Oil,Inactive,Field1,Formation1,2225,-93.2521369783259,31.962457167061658,-96.74816677973253,34.18925449504548,1712,5637,982.1754456182517,505.334911104949,383,2000
77055222791848,CountyC,Gas,Inactive,Field1,Formation2,2260,-93.22468386116316,31.25549789898477,-92.70393821661936,39.148459010681,1536,1612,1556.6509944382788,597.8459227415345,846,2015
71308412089628,CountyA,Oil,Inactive,Field2,Formation1,4670,-96.26877381577617,39.634799474743275,-93.62442528644787,33.623938991166334,661,5995,1067.2704233605875,255.29973343743902,516,2015
20589170581424,CountyB,Gas,Inactive,Field1,Formation1,2631,-90.5830801334197,31.080445593764072,-91.12787257423673,35.80588350278043,2016,2884,896.0720481979301,572.0390752108888,126,2010
77298322033694,CountyB,Oil,Inactive,Field3,Formation1,1798,-98.32642967763219,34.784910701071894,-95.2778507483805,36.3226428791953,2552,5024,516.5297922691516,341.7338486779326,432,2000
43714640892089,CountyA,Gas,Active,Field2,Formation1,2362,-94.9964055378444,35.85563728793302,-98.80405754061698,30.130944565883336,2531,4134,921.2021439051497,623.4174171251004,85,2005
62496013304060,CountyC,Oil,Active,Field1,Formation1,2422,-93.09116023449177,35.41374420907438,-92.86755212777005,36.63537372016711,701,2055,899.0839163766591,355.6023482121535,597,2020
45265370196679,CountyB,Oil,Inactive,Field3,Formation2,4510,-93.0286419410819,30.860321570329432,-92.39214951383103,31.780359668697514,2963,2622,1288.0914388844412,603.9153547773291,906,2020
79113019749511,CountyB,Oil,Active,Field1,Formation1,3336,-93.51361043231185,30.570269140036192,-94.38722802430503,39.61070317469455,1535,4282,1138.7450872200561,665.8749599442069,535,2020
45177312285525,CountyA,Gas,Active,Field2,Formation1,4323,-97.2471178654814,31.054834274610357,-92.29032820045438,31.48662727753113,1447,3610,646.1892635102149,629.2154788449208,44,2015
75493102302861,CountyB,Gas,Inactive,Field3,Formation2,4024,-98.43793431313378,35.855876838726125,-95.0620440363561,34.14624123727024,1920,4069,1051.6763159233112,537.6974972357153,969,2000
64917071817224,CountyB,Oil,Active,Field2,Formation2,4763,-93.6405967317329,35.44344887634321,-94.77267170618006,30.85349668078644,1864,2255,1201.459351518716,465.3048585605451,622,2000
74587303028573,CountyC,Oil,Inactive,Field3,Formation2,1099,-94.00697883860562,32.33740792036744,-95.72458981641451,39.96874251845947,1251,3660,1458.4094078163498,413.5370635497734,289,2005
40322768429003,CountyC,Oil,Active,Field3,Formation1,2939,-98.20643989710759,36.37774141845591,-99.74580873255904,35.02195010331243,1449,5224,1266.2511902242177,720.6552036225655,906,2015
43689973512159,CountyC,Oil,Inactive,Field1,Formation1,4656,-92.94860854429436,38.200675020556496,-98.92108573006695,35.953850173200436,2920,2042,1228.2539962934434,395.07571697485355,696,2005
67771291583763,CountyA,Gas,Active,Field3,Formation1,1421,-95.44828008266343,30.41578959846594,-99.68570814313266,30.670764773884276,1748,5452,1018.025798384549,344.44008896450055,234,2000
90413162808372,CountyB,Gas,Active,Field3,Formation1,3690,-93.32239408396848,34.98129943548042,-93.6358958873622,37.49960470399178,1705,2442,1116.4936016270349,599.8053402549245,156,2020
96510861642861,CountyA,Gas,Active,Field1,Formation2,1693,-91.62632920229849,36.8931041210269,-96.85644018923674,32.099055930955856,1820,4677,1374.8514702118478,380.5794795220257,405,2015
39170010528771,CountyB,Oil,Active,Field3,Formation2,1705,-98.30271571423077,32.52311927069687,-94.91429308835298,38.98054289440714,1830,5176,600.166780756105,357.49047538008097,672,2015
22832786854447,CountyB,Oil,Inactive,Field3,Formation2,1017,-99.80855132003164,33.07770905293149,-90.92433526073907,32.051396404820075,930,4686,895.1682018349132,283.4593606745353,504,2015
52808678498138,CountyB,Gas,Active,Field3,Formation2,3518,-92.20897413604213,36.13637902989384,-97.50707770851125,31.906877206636665,2665,2904,768.2293753731278,427.5635240809223,711,2020
54894651097523,CountyC,Gas,Inactive,Field3,Formation2,4709,-93.90302574847384,38.97935293443737,-95.8961707696437,30.365496678480948,1087,3713,1113.7459356178372,487.592746415526,121,2015
31250973538811,CountyA,Gas,Inactive,Field1,Formation2,3770,-93.00360430377879,38.099244203028995,-92.44448861456951,34.720669451099994,2774,2877,1369.0666526952364,536.4637591491048,944,2010
23505018875395,CountyA,Gas,Active,Field1,Formation1,2030,-91.61845025011357,35.831302190995835,-97.71201834508378,35.64841133262617,1763,1790,820.9077139836778,642.6959366449225,223,2015
80698262586159,CountyB,Oil,Active,Field2,Formation1,3466,-91.97189065175499,37.302217177572494,-99.23020090171207,30.657086394283525,2895,1224,282.9086897591686,579.0346885498691,999,2020
48482313730457,CountyA,Oil,Inactive,Field3,Formation2,1379,-90.39079853071175,33.64822470207799,-97.10248547086232,37.755276166950104,640,4034,876.3337764926589,471.36916706702306,876,2015
78011489708857,CountyC,Oil,Active,Field1,Formation2,3555,-94.64064921147882,36.40965528098758,-98.38778712745996,34.532888347480274,703,5875,1274.042119605222,470.270648543042,22,2010
24371190175831,CountyA,Gas,Inactive,Field3,Formation2,1113,-95.11504367340095,34.66181591127557,-90.70302347657427,35.2439026932758,1503,5232,1161.2889708849639,576.5236203372775,196,2010
93889513180236,CountyB,Oil,Active,Field1,Formation2,3899,-95.9811280010927,31.899361364575608,-91.91879620435583,34.407627469382284,2165,1225,1128.4558743431728,690.8855244392854,478,2015
11049615829569,CountyC,Gas,Inactive,Field2,Formation1,3558,-98.46308957155796,37.01738273877257,-93.66596243489576,34.00763060875326,1360,4405,916.002009437656,518.94712992248,284,2000
26534581224829,CountyC,Gas,Active,Field3,Formation1,2619,-94.27392767117978,35.564646373488216,-91.28539409812282,35.59640331308218,1344,4179,616.2907791340641,429.63037186843866,517,2000
43232708810440,CountyB,Gas,Active,Field2,Formation1,1850,-97.22987475674022,33.586215819535916,-91.96327923100885,31.552402459307125,2860,1811,1154.5882964873401,351.0700998371682,307,2005
61541916885133,CountyA,Gas,Inactive,Field2,Formation2,2896,-90.78692487787025,39.11339190078631,-98.13429941113964,31.81928130495271,2438,3492,749.7154569896126,283.21921033816614,344,2010
84199875245423,CountyB,Gas,Inactive,Field2,Formation2,1975,-94.16809195722902,30.209341178267334,-91.07441001510023,38.61785621013517,636,5102,1655.229020014137,599.9404508065285,600,2000
20304873665056,CountyA,Oil,Inactive,Field1,Formation2,3661,-94.07159819491889,33.15773151249496,-94.60657758084349,39.46115462133633,2151,5223,1171.1521625063547,586.6967785459335,990,2005
93085636544663,CountyA,Oil,Active,Field3,Formation1,3516,-96.4507533912299,30.568813977776465,-91.92559844835938,33.73309316279753,2898,5066,825.8055092338147,586.6045287659992,889,2000
56783837055933,CountyC,Oil,Active,Field1,Formation1,1092,-99.48010648022293,37.66527316221627,-91.03908700076506,32.70744673143554,2190,5362,816.5844257834116,480.7010830471916,397,2015
66053503790382,CountyB,Gas,Active,Field1,Formation1,2515,-99.68256234627012,37.02107454113793,-96.81996525028136,36.439995432390155,2720,5309,972.1167380159235,711.0402118837626,784,2010
65455718220431,CountyC,Oil,Active,Field3,Formation2,4899,-95.76664855846802,33.31352218736317,-98.89948075472323,34.087341710980965,1653,1246,928.1494233934751,427.38222581227734,463,2000
73502134913744,CountyB,Gas,Inactive,Field3,Formation1,2125,-99.15434621902762,36.75662902207073,-97.72064837458058,30.25386355660345,578,2618,1335.0501326589863,643.2903855810808,795,2015
68136283750442,CountyB,Oil,Inactive,Field3,Formation1,1492,-93.93153044459861,33.9593722619595,-95.72892211373744,31.561525973661904,1478,2827,1055.9248509232139,494.18856575156855,776,2005
55110441402099,CountyC,Gas,Active,Field3,Formation2,3810,-91.19026994360343,37.56253791422434,-91.81985234077507,37.15972228847397,1068,4445,780.5104783274415,408.74738529809935,114,2015
32000833144444,CountyB,Gas,Active,Field1,Formation1,4607,-91.17085183481278,34.54183662736706,-91.39269416743656,36.58923941910152,2604,1420,1567.132205546735,588.8795460976642,635,2005
33140800787027,CountyB,Oil,Active,Field3,Formation2,2508,-93.40954589867768,34.12279727831665,-99.93047869468809,30.270959925034834,2910,3764,1014.7924994560668,561.4454178025991,449,2000
42776672025658,CountyA,Gas,Inactive,Field3,Formation2,4036,-97.88768168527069,39.34729915488301,-94.89252697422434,32.21972161932949,633,2371,1230.651902790669,553.545913890039,771,2020
31939950569648,CountyB,Oil,Inactive,Field3,Formation2,3526,-91.37003168641128,32.508790998907,-95.82588996851221,32.310747965880715,2561,5238,817.5320477665722,512.1917633084298,403,2015
19063992034237,CountyB,Oil,Active,Field2,Formation1,3924,-91.13906564686792,31.204473399965654,-97.7789218952927,36.71892743598728,782,3188,1108.934688323357,494.3160377424754,680,2020
40694022185520,CountyC,Oil,Inactive,Field3,Formation1,3035,-98.03346415047041,35.845431132594584,-98.80134632666318,30.197105377543643,626,3612,1093.3329973429586,858.2557989305658,547,2010
15639158777629,CountyC,Gas,Active,Field3,Formation2,1166,-92.62573914229323,39.693218122841785,-96.62384828596372,31.041085819845737,2526,3080,433.10521237115415,677.638496779426,228,2020
33082965994075,CountyB,Gas,Active,Field1,Formation1,1139,-97.13480451072877,33.778392137271865,-90.5709029608748,37.999160853731894,2295,5324,1604.582533138192,608.4240342478269,645,2010
52665787773533,CountyA,Gas,Inactive,Field2,Formation2,1093,-91.97359687647071,30.620367636287817,-96.76797067979244,31.785446620543336,2349,3735,1387.1933382767643,516.7698737305083,243,2000
22358400431566,CountyA,Gas,Inactive,Field1,Formation1,4252,-90.02762100096398,33.393052673095674,-94.81209378256634,36.52746107851875,717,1829,880.8414051562037,651.0735800895004,64,2000
27536676299497,CountyC,Oil,Inactive,Field2,Formation2,1575,-99.69973994670607,35.059316543195585,-92.96981041104823,32.381827810467264,1244,4058,669.3190778632434,577.6992164587177,236,2015
47579147343935,CountyB,Gas,Inactive,Field1,Formation2,4075,-91.02634134209069,31.61923006632214,-96.36370397620706,30.994413927593452,759,1849,1104.2684841410655,503.93071291610534,945,2020
97651047655672,CountyB,Oil,Active,Field1,Formation1,1605,-93.77369466401342,36.58102218056492,-90.28217917279039,32.43172190999454,1741,3780,1026.009309824319,454.4653512101128,959,2010
87284360804508,CountyA,Oil,Inactive,Field3,Formation2,4460,-90.2661738083518,39.977493890102004,-90.37552705057888,37.22266931855659,2343,2153,1106.7006845689689,487.8623993505968,2,2010
62455004535895,CountyA,Gas,Inactive,Field3,Formation2,4343,-95.34990482473572,34.51739475981444,-97.48217704174635,38.55696468106286,2181,5940,1057.4732188582268,24.436139618291634,499,2020
50925335828306,CountyA,Gas,Inactive,Field2,Formation2,2818,-91.52612069428626,33.547285567302126,-95.02751494107615,38.30219864566992,2012,4829,1151.872296791778,531.5901258946462,36,2000
40871027154976,CountyC,Oil,Inactive,Field2,Formation2,2155,-99.37605931401723,34.00704166834467,-96.9912169018323,33.97183529618455,1966,3682,1434.191709817542,426.72858798344606,620,2000
73966346819656,CountyB,Gas,Active,Field2,Formation2,1583,-96.64720949921704,31.151461783952012,-97.15159505622532,36.68085136570646,598,4079,1170.430961538594,738.9004997424327,249,2010
24666786784388,CountyC,Oil,Active,Field3,Formation1,1815,-99.3298346224879,38.83273601426224,-99.63113052645467,32.04984295415821,681,1402,685.1033503270177,502.90161062176315,2,2015
93794984951868,CountyB,Gas,Inactive,Field1,Formation1,2927,-90.2465686652093,34.14825655521352,-93.90435666020103,32.93147730261013,2716,3975,1408.7688558137356,321.65548706975574,234,2000
62058460358151,CountyC,Gas,Inactive,Field2,Formation2,3640,-91.83026092728163,33.87274411424841,-94.97320976771138,38.9633581852112,2780,2602,1492.1843690464862,492.5179768807823,416,2005
11165520926965,CountyB,Oil,Active,Field3,Formation1,2535,-91.4745257875403,36.596902729304745,-99.4852124875001,30.130019235107362,1455,5722,1945.6170203536253,343.0818372406244,954,2010
